index,Area,Branch,Address,lat,lng
18,구로구,구일역점,"서울 구로구 구일로 110 (구로동, 해원리버파크)",37.4950273,126.872004
19,구로구,남구로역점,서울 구로구 디지털로27길 127 (가리봉동),37.4846716,126.8870975
20,구로구,동양미래대학점,서울 구로구 경인로47길 14 (고척동),37.500202,126.8670179
21,구로구,메르디앙고척점,"서울 구로구 중앙로8길 11 (고척동, 고척 월드메르디앙)",37.5028461,126.8632325
22,구로구,성공회대점,서울 구로구 연동로 312 (항동),37.4872294,126.8242853
23,구로구,신도림메르디앙점,"서울 구로구 신도림로 65 (신도림동, 신도림월드메르디앙오피스텔)",37.5095401,126.8820361
24,구로구,신도림테크노마트점,서울 구로구 새말로 97 (구로동),37.5070431,126.8902185
25,구로구,오류남부점,서울 구로구 오류로8길 65 (오류동),37.4926091,126.8437777
26,구로구,오류북부역점,서울 구로구 경인로20길 6 (오류동),37.4966004,126.838513
27,구로구,천왕이펜하우스점,서울 구로구 천왕로 36 (천왕동),37.4816349,126.8418958
0,금천구,가산SKV1점,서울 금천구 가산디지털1로 171 (가산동),37.4806318,126.8805702
1,금천구,가산그레이트점,서울 금천구 디지털로9길 32 (가산동),37.4794491,126.8874768
2,금천구,가산대륭19차점,서울 금천구 가산디지털2로 70 (가산동),37.4746528,126.8822218
3,금천구,가산두산위브점,서울 금천구 가산로 111 (가산동),37.4755779,126.8929078
4,금천구,가산리더스타워점,서울 금천구 벚꽃로 286 (가산동),37.4803075,126.8841943
5,금천구,가산벽산점,서울 금천구 벚꽃로 244 (가산동),37.4767039,126.8857798
6,금천구,가산에이스점,서울 금천구 가산디지털1로 196 (가산동),37.4829154,126.8812688
7,금천구,가산오거리점,"서울 금천구 가산로 155 (가산동, 케이디에스빌딩)",37.4788157,126.8900708
8,금천구,가산월드점,서울 금천구 가산디지털2로 123 (가산동),37.4787503,126.8786525
9,금천구,가산하이엔드10차점,"서울 금천구 가산디지털1로 30 (가산동, 에이스하이엔드타워10)",37.468635,126.8872075
10,금천구,금천롯데마트점,"서울 금천구 시흥대로 291 (독산동, 금천롯데캐슬골드파크3차)",37.459141,126.8974447
11,금천구,독산동쌈지공원점,서울 금천구 독산로 276 (독산동),37.4713136,126.9032798
12,금천구,독산동점,"서울 금천구 독산로 218 (독산동, 창영빌딩)",37.4663108,126.9019986
13,금천구,독산롯데시네마점,서울 금천구 시흥대로 399 (독산동),37.4693273,126.8970414
14,금천구,박미삼거리점,서울 금천구 시흥대로 150 (시흥동),37.4475844,126.9036523
15,금천구,석수푸르지오점,"서울 금천구 삼성산길 11 (시흥동, 위너스타워)",37.4340449,126.9048803
16,금천구,세광교회점,서울 금천구 독산로 124 (시흥동),37.4582394,126.9056093
17,금천구,시흥동점,서울 금천구 시흥동 890-10,37.4515665,126.9021441
18,금천구,시흥사거리점,서울 금천구 시흥대로63길 8 (시흥동),37.4549924,126.8991565
19,금천구,시흥유통센터점,"서울 금천구 시흥대로 88 (시흥동, 오복빌딩)",37.4418469,126.9038942
20,금천구,시흥중앙점,서울 금천구 금하로 748 (시흥동),37.4498371,126.9125411
21,금천구,에이스가산포휴점,"서울 금천구 가산디지털1로 225 (가산동, 에이스 가산 포휴(지식산업센터))",37.4851258,126.8787246
22,금천구,은행나무사거리점,서울 금천구 금하로 690 (시흥동),37.4517558,126.9066215
0,노원구,공릉역점,서울 노원구 동일로192길 5 (공릉동),37.626035,127.0733753
1,노원구,공릉중앙점,서울 노원구 공릉로 146 (공릉동),37.623043,127.0795195
2,노원구,광운대점,서울 노원구 광운로 29 (월계동),37.6202851,127.0584102
3,노원구,노원KT점,서울 노원구 노해로 494 (상계동),37.6545399,127.0629813
4,노원구,노원사거리점,서울 노원구 동일로 1393 (상계동),37.6529076,127.0605347
5,노원구,노원역2호점,서울 노원구 상계로 64 (상계동),37.6555926,127.0623312
6,노원구,노원중앙점,서울 노원구 노원로 452 (상계동),37.6568057,127.0669206
7,노원구,당고개역점,서울 노원구 상계로 313 (상계동),37.6707862,127.0803617
8,노원구,마들역점,서울 노원구 동일로 1541 (상계동),37.6658135,127.0569853
9,노원구,상계동점,서울 노원구 한글비석로52길 8 (상계동),37.6648446,127.0664584
10,노원구,상계역사거리점,서울 노원구 한글비석로 409 (상계동) 1~2층,37.6611031,127.0708473
11,노원구,상계역점,서울 노원구 덕릉로 698 (중계동),37.6598008,127.0756283
12,노원구,상계중앙점,서울 노원구 동일로 1650 (상계동),37.6754112,127.0555125
13,노원구,서울과학기술대점,서울 노원구 공릉로 208 (공릉동),37.628258,127.0777683
14,노원구,서울여대점,서울 노원구 노원로 3 (공릉동),37.6218823,127.0865752
15,노원구,석계역점,서울 노원구 석계로3길 3 (월계동),37.6155161,127.0643253
16,노원구,세이브존노원점,"서울 노원구 한글비석로 57 (하계동, 세이브존)",37.6378958,127.0686347
17,노원구,수락산역점,"서울 노원구 동일로 1689 (상계동, 하이베라스)",37.6791891,127.0549866
18,노원구,원자력병원점,서울 노원구 공릉로46길 6 (공릉동),37.6269138,127.0796292
